method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
S-UNIWARD,0.2,4,8,im17.jpg,52429,52429,False,False,,0.0333099365234375,62.905065557824706,0.9999112571676948,0.9999922730701455,52429,8732,0.0333099365234375,6.004237288135593,0.20000076293945312,1573974.779661017,0.9999035309235499,30.0181758142949,,,,
HILL,0.2,4,8,im17.jpg,52429,52429,False,False,,0.041240692138671875,61.97754415471672,0.9999345710632924,0.9999904336476897,52429,10811,0.041240692138671875,4.849597632041439,0.20000076293945312,1271292.921653871,0.9999250053368983,24.246077199059833,,,,
MiPOD-lite,0.2,4,8,im17.jpg,52429,52429,False,False,,0.05057525634765625,61.09142268138061,0.9999557844063313,0.9999882689305937,52429,13258,0.05057525634765625,3.954518026851712,0.20000076293945312,1036653.1736310152,0.9999440538556211,19.771408512138176,,,,
AMDT,0.2,4,9,im18.jpg,52429,52429,False,True,True,0.09824752807617188,58.20758728602974,0.9993385018927663,0.9999802789743131,52429,25755,0.09824752807617188,2.0356823917685887,0.20000076293945312,533641.9249077849,0.9993187939125006,10.171439561692818,1364.0,57.0,7.74483804195188,32.0
LSB,0.2,4,9,im18.jpg,52429,52429,False,True,,0.09979629516601562,58.1396594201362,0.999059315708848,0.9999799674938294,52429,26161,0.09979629516601562,2.004090057719506,0.20000076293945312,525360.1840908222,0.9990393020469412,10.010785474400572,,,,
LSB-M,0.2,4,9,im18.jpg,52429,52429,False,True,,0.09940719604492188,58.15662536938582,0.9990974826815335,0.9999800456264231,52429,26059,0.09940719604492188,2.011934456425803,0.20000076293945312,527416.5461452857,0.9990775463171243,10.050354361324542,,,,
EA-LSB,0.2,4,9,im18.jpg,52429,52429,False,True,,0.10082244873046875,58.095231196878615,0.9997115495885371,0.999979761538093,52429,26430,0.10082244873046875,1.983692773363602,0.20000076293945312,520013.1583806281,0.9996913169644228,9.915364381169946,,,,
PVD,0.2,4,9,im18.jpg,52429,52429,False,True,,0.8502883911132812,48.835141111220196,0.9963188665641796,0.999829535720666,52429,25976,0.099090576171875,2.0183631044040653,0.20000076293945312,61660.25615303861,0.9961490297866038,1.1715425497957785,,,,
GA-FT,0.2,4,9,im18.jpg,52429,52429,False,True,True,0.09933853149414062,58.15962625268152,0.9990629045406562,0.9999800595538249,52429,26041,0.09933853149414062,2.013325141123613,0.20000076293945312,527781.1057947084,0.9990429827805826,10.056953407243695,501.0,30.0,2.284476749948226,5.0
WOW,0.2,4,9,im18.jpg,52429,52429,False,False,,0.042148590087890625,61.88297309244996,0.9998813662120457,0.9999915394137131,52429,11049,0.042148590087890625,4.745135306362567,0.20000076293945312,1243908.7497511087,0.9998729066294703,23.722570661188872,,,,
S-UNIWARD,0.2,4,9,im18.jpg,52429,52429,False,False,,0.0328826904296875,62.96113016994859,0.9998694434461505,0.9999933994338629,52429,8620,0.0328826904296875,6.082250580046404,0.20000076293945312,1594425.4960556845,0.9998628437417605,30.406965813206504,,,,
HILL,0.2,4,9,im18.jpg,52429,52429,False,False,,0.041454315185546875,61.95510615758992,0.9998762317177798,0.9999916788759051,52429,10867,0.041454315185546875,4.824606607159289,0.20000076293945312,1264741.6744271647,0.9998679116235762,24.119754653966208,,,,
MiPOD-lite,0.2,4,9,im18.jpg,52429,52429,False,False,,0.0574188232421875,60.54026073171745,0.9999181576308788,0.99998847419577,52429,15052,0.0574188232421875,3.4831916024448577,0.20000076293945312,913097.7794313048,0.9999066327699478,17.41426550231499,,,,
AMDT,0.2,4,10,im19.jpg,52429,52429,False,True,True,0.09853363037109375,58.19495876646255,0.9997143307112655,0.9999918810910036,52429,25830,0.09853363037109375,2.02977158343012,0.20000076293945312,532092.4419667054,0.999706214121592,10.145837622713534,1882.0,79.0,9.22698825004045,54.0
LSB,0.2,4,10,im19.jpg,52429,52429,False,True,,0.09984207153320312,58.13766777651096,0.9998244422613437,0.9999916212511741,52429,26173,0.09984207153320312,2.003171206969014,0.20000076293945312,525119.3128796852,0.9998160649834721,10.013975567914542,,,,
LSB-M,0.2,4,10,im19.jpg,52429,52429,False,True,,0.1005096435546875,58.10872628050095,0.9997759106138833,0.9999915756152626,52429,26348,0.1005096435546875,1.989866403522089,0.20000076293945312,521631.5384848945,0.9997674881169611,9.946980734967841,,,,
EA-LSB,0.2,4,10,im19.jpg,52429,52429,False,True,,0.09988021850585938,58.1360087709063,0.9999744744267891,0.9999915923764408,52429,26183,0.09988021850585938,2.0024061413894514,0.20000076293945312,524918.7555283963,0.9999660670178393,10.01165277746341,,,,
PVD,0.2,4,10,im19.jpg,52429,52429,False,True,,2.6222190856933594,43.94411386811787,0.9985714491069754,0.9997790393933697,52429,23638,0.09017181396484375,2.2179964463998645,0.20000076293945312,19994.134085152873,0.9983508041538169,0.38072745698509625,,,,
GA-FT,0.2,4,10,im19.jpg,52429,52429,False,True,True,0.0993499755859375,58.15912596144713,0.999821535329314,0.999991661465685,52429,26044,0.0993499755859375,2.0130932268468746,0.20000076293945312,527720.3108585471,0.9998131982831326,10.063547498492303,442.0,26.0,1.9245214579859748,1.0
WOW,0.2,4,10,im19.jpg,52429,52429,False,False,,0.039264678955078125,62.19078310043736,0.9999879160807599,0.9999966899586151,52429,10293,0.039264678955078125,5.093655882638687,0.20000076293945312,1335271.3276984359,0.9999846060793732,25.46779020461199,,,,
S-UNIWARD,0.2,4,10,im19.jpg,52429,52429,False,False,,0.0369110107421875,62.4592442312973,0.9999874793037788,0.999996887679999,52429,9676,0.0369110107421875,5.418458040512609,0.20000076293945312,1420416.2645721373,0.9999843670227462,27.091763322531083,,,,
HILL,0.2,4,10,im19.jpg,52429,52429,False,False,,0.044078826904296875,61.68850333004443,0.9999856094222322,0.9999962837693308,52429,11555,0.044078826904296875,4.537343141497187,0.20000076293945312,1189437.2804846386,0.9999818932450417,22.686218383628578,,,,
MiPOD-lite,0.2,4,10,im19.jpg,52429,52429,False,False,,0.043392181396484375,61.75668877490422,0.9999858287368121,0.9999963706582213,52429,11375,0.043392181396484375,4.609142857142857,0.20000076293945312,1208259.1451428572,0.9999821994464657,23.045216148720378,,,,
AMDT,0.2,4,11,im2.jpg,52429,52429,False,True,True,0.09854507446289062,58.19445438868844,0.9991955247159565,0.999984234982431,52429,25833,0.09854507446289062,2.029535864978903,0.20000076293945312,532030.6497890295,0.9991797723809546,10.13931723961727,1509.0,63.0,7.343700458062813,38.0
LSB,0.2,4,11,im2.jpg,52429,52429,False,True,,0.10042953491210938,58.11218909382916,0.999497569351046,0.9999843785766243,52429,26327,0.10042953491210938,1.9914536407490409,0.20000076293945312,522047.62320051657,0.9994819557763521,9.952071934327346,,,,
LSB-M,0.2,4,11,im2.jpg,52429,52429,False,True,,0.10023117065429688,58.120775581192916,0.999041061086814,0.9999839456570224,52429,26275,0.10023117065429688,1.9953948620361561,0.20000076293945312,523080.7907136061,0.9990250221389706,9.967208959223532,,,,
EA-LSB,0.2,4,11,im2.jpg,52429,52429,False,True,,0.10039901733398438,58.11350898741346,0.9998654500273539,0.9999839190964064,52429,26319,0.10039901733398438,1.9920589688058057,0.20000076293945312,522206.3063186291,0.9998493712874454,9.958756547998636,,,,
PVD,0.2,4,11,im2.jpg,52429,52429,False,True,,1.0010490417480469,48.12625006626515,0.9982245942663599,0.9998399651507442,52429,25211,0.09617233276367188,2.0796081075720916,0.20000076293945312,52374.05742724422,0.9980648435438931,0.9970189290637124,,,,
GA-FT,0.2,4,11,im2.jpg,52429,52429,False,True,True,0.099273681640625,58.16246232545775,0.999504966027841,0.999984529297756,52429,26024,0.099273681640625,2.0146403320012296,0.20000076293945312,528125.8751921303,0.9994895029841202,10.068020914166508,471.0,31.0,2.290325375040993,6.0
WOW,0.2,4,11,im2.jpg,52429,52429,False,False,,0.04642486572265625,61.463297045895075,0.9999294342356569,0.9999925640384075,52429,12170,0.04642486572265625,4.308052588331964,0.20000076293945312,1129330.1377156943,0.9999219987987887,21.53850061241657,,,,
S-UNIWARD,0.2,4,11,im2.jpg,52429,52429,False,False,,0.03517913818359375,62.66795164936183,0.9999073088938046,0.9999943653515235,52429,9222,0.03517913818359375,5.685209282151377,0.20000076293945312,1490343.5020602907,0.9999016747676099,28.423142987451783,,,,
HILL,0.2,4,11,im2.jpg,52429,52429,False,False,,0.043682098388671875,61.72776868150811,0.9999330020849998,0.9999930033487534,52429,11451,0.043682098388671875,4.578552091520391,0.20000076293945312,1200239.9594795215,0.9999260059025142,22.890979206297153,,,,
MiPOD-lite,0.2,4,11,im2.jpg,52429,52429,False,False,,0.0525360107421875,60.926232687869366,0.9999567662529005,0.9999915854802853,52429,13772,0.0525360107421875,3.806927098460645,0.20000076293945312,997963.0972988673,0.9999483520969771,19.033579785950476,,,,
AMDT,0.2,4,12,im20.jpg,52429,52429,False,True,True,0.09868621826171875,58.18823854103029,0.9990934624705045,0.9999765156323516,52429,25870,0.09868621826171875,2.026633165829146,0.20000076293945312,531269.7246231156,0.9990699993923167,10.123703359903342,1040.0,43.0,6.0575203750049695,18.0
LSB,0.2,4,12,im20.jpg,52429,52429,False,True,,0.1002044677734375,58.12193275204016,0.9986517379569881,0.9999761560341358,52429,26268,0.1002044677734375,1.9959266027105222,0.20000076293945312,523220.18334094714,0.9986279261390381,9.96590220305284,,,,
LSB-M,0.2,4,12,im20.jpg,52429,52429,False,True,,0.09979629516601562,58.1396594201362,0.998942022436571,0.9999762516105104,52429,26161,0.09979629516601562,2.004090057719506,0.20000076293945312,525360.1840908222,0.9989182991723446,10.009572975736214,,,,
EA-LSB,0.2,4,12,im20.jpg,52429,52429,False,True,,0.09926605224609375,58.16279610287167,0.9996114884723715,0.9999763777153917,52429,26022,0.09926605224609375,2.0147951733148872,0.20000076293945312,528166.4659134578,0.999587875365293,10.069785719766328,,,,
PVD,0.2,4,12,im20.jpg,52429,52429,False,True,,0.5183029174804688,50.984967074169525,0.9928802038367136,0.9998770250070361,52429,27393,0.10449600219726562,1.9139561201766875,0.20000076293945312,101155.1319349378,0.9927581044006328,1.9154013433428976,,,,
GA-FT,0.2,4,12,im20.jpg,52429,52429,False,True,True,0.09917068481445312,58.16697048641748,0.9986662860492567,0.999976401549728,52429,25997,0.09917068481445312,2.016732699926915,0.20000076293945312,528674.3768896412,0.998642719072567,10.06993872172016,538.0,32.0,2.5605491660535336,7.0
WOW,0.2,4,12,im20.jpg,52429,52429,False,False,,0.033283233642578125,62.90854847188355,0.9997717674916526,0.9999920793371793,52429,8725,0.033283233642578125,6.009054441260745,0.20000076293945312,1575237.5674498568,0.9997638486365846,30.038062388193563,,,,
S-UNIWARD,0.2,4,12,im20.jpg,52429,52429,False,False,,0.02774810791015625,63.69846986100879,0.9997626878151132,0.9999933967725069,52429,7274,0.02774810791015625,7.207726147924113,0.20000076293945312,1889462.1633214187,0.9997560861546465,36.02970297620617,,,,
HILL,0.2,4,12,im20.jpg,52429,52429,False,False,,0.030208587646484375,63.32949939854042,0.9997684131348024,0.9999928110402322,52429,7919,0.030208587646484375,6.620659174138149,0.20000076293945312,1735566.078545271,0.9997612258399032,33.09526541060432,,,,
MiPOD-lite,0.2,4,12,im20.jpg,52429,52429,False,False,,0.05767059326171875,60.52125941814122,0.999887114844667,0.9999862757809238,52429,15118,0.05767059326171875,3.467985183225294,0.20000076293945312,909111.5078714115,0.9998733921748514,17.337664407876982,,,,
AMDT,0.2,4,13,im21.jpg,52429,52429,False,True,True,0.0983123779296875,58.20472160145263,0.9993331413943454,0.9999885560616133,52429,25772,0.0983123779296875,2.034339593357132,0.20000076293945312,533289.918361012,0.9993217050874474,10.164759780321427,1862.0,78.0,9.705287082935683,53.0
LSB,0.2,4,13,im21.jpg,52429,52429,False,True,,0.10015487670898438,58.12408260196496,0.9992986188279085,0.99998834105614,52429,26255,0.10015487670898438,1.9969148733574558,0.20000076293945312,523479.2525614169,0.9992869680614122,9.977416985545261,,,,
LSB-M,0.2,4,13,im21.jpg,52429,52429,False,True,,0.09905242919921875,58.17215230060689,0.999358226975289,0.9999884695746729,52429,25966,0.09905242919921875,2.019140414388046,0.20000076293945312,529305.5447893399,0.9993467039498778,10.089068102912915,,,,
EA-LSB,0.2,4,13,im21.jpg,52429,52429,False,True,,0.09907913208007812,58.1709816729892,0.9999174399712364,0.9999884667045859,52429,25973,0.09907913208007812,2.0185962345512647,0.20000076293945312,529162.8913102067,0.9999059076280115,10.091993002319233,,,,
PVD,0.2,4,13,im21.jpg,52429,52429,False,True,,0.7829055786132812,49.19370973215979,0.9968363535874953,0.9999089917126944,52429,25764,0.0982818603515625,2.034971277751902,0.20000076293945312,66967.20707095315,0.9967456332182314,1.2731364553356659,,,,
GA-FT,0.2,4,13,im21.jpg,52429,52429,False,True,True,0.09922027587890625,58.16479930623699,0.9993139906262961,0.9999884498317786,52429,26010,0.09922027587890625,2.0157247212610536,0.20000076293945312,528410.1413302576,0.9993024483815983,10.071554826164771,494.0,31.0,2.0700320419855416,6.0
WOW,0.2,4,13,im21.jpg,52429,52429,False,False,,0.03620147705078125,62.54354070392279,0.9999469986129222,0.999995785933488,52429,9490,0.03620147705078125,5.524657534246575,0.20000076293945312,1448255.8246575342,0.9999427847697616,27.621601830419852,,,,
S-UNIWARD,0.2,4,13,im21.jpg,52429,52429,False,False,,0.032291412353515625,63.03993320374617,0.9999359305944359,0.9999962410431145,52429,8465,0.032291412353515625,6.193620791494388,0.20000076293945312,1623620.528765505,0.9999321718783845,30.965885323672442,,,,
HILL,0.2,4,13,im21.jpg,52429,52429,False,False,,0.036853790283203125,62.465982007100365,0.9999500832658939,0.9999957099368902,52429,9661,0.036853790283203125,5.426870924334955,0.20000076293945312,1422621.6515888625,0.99994579341693,27.132780257684267,,,,
MiPOD-lite,0.2,4,13,im21.jpg,52429,52429,False,False,,0.04711151123046875,61.39953325223887,0.9999655715985198,0.9999945159138205,52429,12350,0.04711151123046875,4.245263157894737,0.20000076293945312,1112870.265263158,0.9999600877011486,21.225387629986226,,,,
AMDT,0.2,4,14,im22.jpg,52429,52429,False,True,True,0.0985565185546875,58.1939500694846,0.9991594019322148,0.9999709319583607,52429,25836,0.0985565185546875,2.0293002012695465,0.20000076293945312,531968.871961604,0.9991303583251151,10.13763851419643,1445.0,60.0,7.339355000061914,35.0
LSB,0.2,4,14,im22.jpg,52429,52429,False,True,,0.10042953491210938,58.11218909382916,0.9988555958923937,0.999970377174265,52429,26327,0.10042953491210938,1.9914536407490409,0.20000076293945312,522047.62320051657,0.9988260069671421,9.945540501021556,,,,
LSB-M,0.2,4,14,im22.jpg,52429,52429,False,True,,0.09981536865234375,58.138829457625015,0.9991360493501392,0.9999705593100261,52429,26166,0.09981536865234375,2.0037071008178553,0.20000076293945312,525259.7942367959,0.9991066340954685,10.009547102664621,,,,
EA-LSB,0.2,4,14,im22.jpg,52429,52429,False,True,,0.10008621215820312,58.12706107524876,0.9998845911812316,0.9999704789274088,52429,26237,0.10008621215820312,1.9982848648854672,0.20000076293945312,523838.3876205359,0.9998550735156325,9.989938193836261,,,,
PVD,0.2,4,14,im22.jpg,52429,52429,False,True,,0.46364593505859375,51.46893904339479,0.9947873827908592,0.9998636596946479,52429,26868,0.1024932861328125,1.951354771475361,0.20000076293945312,113079.82241529677,0.9946517531753291,2.145283023024086,,,,
GA-FT,0.2,4,14,im22.jpg,52429,52429,False,True,True,0.0995941162109375,58.14846678795633,0.998867608569118,0.9999706230610402,52429,26108,0.0995941162109375,2.0081584188754404,0.20000076293945312,526426.6805576835,0.9988382648963522,10.029089095793985,896.0,57.0,4.1715558340074494,32.0
WOW,0.2,4,14,im22.jpg,52429,52429,False,False,,0.04848480224609375,61.27474732265564,0.9999476348811899,0.9999856984165721,52429,12710,0.04848480224609375,4.125019669551534,0.20000076293945312,1081349.1562549174,0.9999333340466662,20.623644682952733,,,,
S-UNIWARD,0.2,4,14,im22.jpg,52429,52429,False,False,,0.03936004638671875,62.18024759282282,0.9999449358192287,0.9999883903385116,52429,10318,0.03936004638671875,5.081314208179879,0.20000076293945312,1332036.0317891063,0.9999333267970169,25.404780191885752,,,,
HILL,0.2,4,14,im22.jpg,52429,52429,False,False,,0.05188751220703125,60.98017512309411,0.9999503785984286,0.9999846949363123,52429,13602,0.05188751220703125,3.854506690192619,0.20000076293945312,1010435.8017938539,0.9999350742941996,19.27120865429927,,,,
MiPOD-lite,0.2,4,14,im22.jpg,52429,52429,False,False,,0.053379058837890625,60.85709448687198,0.9999671651988964,0.9999842557467553,52429,13993,0.053379058837890625,3.746801972414779,0.20000076293945312,982201.6562566998,0.9999514214626112,18.733028330443418,,,,
AMDT,0.2,4,15,im23.jpg,52429,52429,False,True,True,0.09827041625976562,58.20657565201188,0.9994875902190518,0.9999885614152896,52429,25761,0.09827041625976562,2.0352082605488917,0.20000076293945312,533517.6342533287,0.999476157495584,10.170671861749248,2372.0,100.0,13.442608417011797,87.0
LSB,0.2,4,15,im23.jpg,52429,52429,False,True,,0.0995941162109375,58.14846678795633,0.9993024567907418,0.9999884063419228,52429,26108,0.0995941162109375,2.0081584188754404,0.20000076293945312,526426.6805576835,0.999290871219742,10.033633604451818,,,,
LSB-M,0.2,4,15,im23.jpg,52429,52429,False,True,,0.10006332397460938,58.12805435378149,0.9993556967981683,0.9999883520086714,52429,26231,0.10006332397460938,1.99874194655179,0.20000076293945312,523958.2088368724,0.9993440563116778,9.987116324111488,,,,
EA-LSB,0.2,4,15,im23.jpg,52429,52429,False,True,,0.10047149658203125,58.110374894884735,0.9999162903731788,0.9999883044347503,52429,26338,0.10047149658203125,1.9906219151036526,0.20000076293945312,521829.5913129319,0.9999045957869604,9.952122042599171,,,,
PVD,0.2,4,15,im23.jpg,52429,52429,False,True,,0.8186264038085938,48.999946126873624,0.9967051678839329,0.9999048413886344,52429,25935,0.09893417358398438,2.0215538847117793,0.20000076293945312,64045.08791321448,0.9966103228042162,1.2174177600033014,,,,
GA-FT,0.2,4,15,im23.jpg,52429,52429,False,True,True,0.0995025634765625,58.152460912841505,0.9993073356158115,0.9999884171119574,52429,26084,0.0995025634765625,2.010006134028523,0.20000076293945312,526911.0479987732,0.9992957607508229,10.042914733409896,457.0,26.0,2.307812958024442,1.0
