variant,seed,image,rate_bpp,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,chi_square_p,rs_rate,ws_rate,payload_bias,payload_autocorr,payload_entropy
single_seg,1,23,0.1,True,0.04920196533203125,61.21097910218249,0.9996942719415277,0.999992576404224,26214,12898,0.04920196533203125,2.032408125290743,0.09999847412109375,532783.5955962165,0.9996868506153532,20.318026807854796,5.443038108953663e-16,0.0778993231589241,0.08363562490439574,,,
no_ga,1,23,0.1,True,0.08893585205078125,58.64003490684897,0.9992892374770663,0.9999865818214903,26214,13243,0.050518035888671875,1.9794608472400514,0.09999847412109375,294751.7721540705,0.999275828835695,11.235916739911831,1.1971385219078584e-15,0.03250666823427691,0.07306644035316855,,,
unconstrained,1,23,0.1,True,0.0490875244140625,61.2210923058964,0.9996768163896717,0.9999925938169879,26214,12868,0.0490875244140625,2.037146409698477,0.09999847412109375,534025.7084239975,0.9996694126002166,20.36504029349325,1.9942215157197808e-15,0.08132893597965346,0.09687486618258025,,,
full,1,24,0.1,True,0.048992156982421875,61.229538002656,0.9994195870303072,0.9999886988006726,26214,12843,0.048992156982421875,2.0411118897453866,0.09999847412109375,535065.2352254146,0.9994082923903425,20.39935275250128,8.856975954631834e-32,0.09903192522838634,0.1093117009986215,,,
no_T1T2,1,24,0.1,True,0.049114227294921875,61.218730451063436,0.9994242894874491,0.999988670965385,26214,12875,0.049114227294921875,2.0360388349514564,0.09999847412109375,533735.3643495146,0.9994129669750784,20.348746626385626,2.1956167114163794e-42,0.09405676578592043,0.10454512886553385,,,
no_T3,1,24,0.1,True,0.049037933349609375,61.22548201840693,0.9994982206696333,0.9999886884048619,26214,12855,0.049037933349609375,2.0392065344224037,0.09999847412109375,534565.7577596266,0.9994869147504198,20.381913479605917,3.843225358651494e-36,0.07643562843773274,0.08820240505813928,,,
no_T4,1,24,0.1,True,0.0491485595703125,61.215695666719185,0.9995081458203605,0.9999886628844007,26214,12884,0.0491485595703125,2.0346165787022663,0.09999847412109375,533362.5284073269,0.9994968142809689,20.336238193330512,2.157722904898126e-35,0.07662426667362937,0.0857417964769626,,,
no_decomp,1,24,0.1,True,0.048847198486328125,61.24240700015123,0.9994621395318777,0.999988732091932,26214,12805,0.048847198486328125,2.047169074580242,0.09999847412109375,536653.089886763,0.9994508776843719,20.460761490018896,1.885004126542553e-34,0.08579480420867906,0.095166357662852,,,
fixed_path,1,24,0.1,True,0.049045562744140625,61.22480638915555,0.9995556557485471,0.9999886875960942,26214,12857,0.049045562744140625,2.0388893209924555,0.09999847412109375,534482.6021622462,0.999544348371243,20.37991395033298,5.536620397540914e-32,0.08212236161355405,0.08711152155555647,,,
fixed_plane,1,24,0.1,True,0.04894256591796875,61.23393626444644,0.9994589285145907,0.999988710370343,26214,12830,0.04894256591796875,2.0431800467653938,0.09999847412109375,535607.3901792674,0.9994476449934304,20.420826457455792,7.920577757415954e-36,0.08634571130381029,0.09843045271902545,,,
single_seg,1,24,0.1,True,0.04949951171875,61.18479445952491,0.9994116791071912,0.9999885823847101,26214,12976,0.04949951171875,2.0201911220715165,0.09999847412109375,529580.9815043156,0.999400268209123,20.190103568851136,3.919779821851868e-32,0.09203647767667832,0.10035713864794839,,,
no_ga,1,24,0.1,True,0.1070404052734375,57.83532616127231,0.9987302865321525,0.9999753093189865,26214,12392,0.047271728515625,2.115397030342156,0.09999847412109375,244898.17590876692,0.9987056272012291,9.33017419590303,1.3472351040816978e-39,0.06229135229560765,0.05406442714060404,,,
unconstrained,1,24,0.1,True,0.049121856689453125,61.21805587125173,0.9994296332058019,0.9999886692319183,26214,12877,0.049121856689453125,2.0357226061970954,0.09999847412109375,533652.4668789314,0.999418308900414,20.345694895425186,1.4974954747566718e-36,0.09197680987606564,0.10041997367172607,,,
full,1,25,0.1,True,0.04904937744140625,61.22446861394099,0.9996317612585123,0.9999895706963376,26214,12858,0.04904937744140625,2.0387307512832478,0.09999847412109375,534441.0340643957,0.9996213357953235,20.3798985418206,5.938466225093814e-44,0.061917461612379675,0.06874534399701678,,,
no_T1T2,1,25,0.1,True,0.048980712890625,61.230552590867376,0.9994903837514304,0.9999895848121829,26214,12840,0.048980712890625,2.041588785046729,0.09999847412109375,535190.2504672897,0.9994799738713622,20.40558241982355,4.751651146240422e-38,0.08680564624555251,0.10318179706225722,,,
no_T3,1,25,0.1,True,0.049304962158203125,61.20189731053592,0.9994314375384785,0.9999895167909966,26214,12925,0.049304962158203125,2.0281624758220502,0.09999847412109375,531670.6240618955,0.9994209602898342,20.270190190655185,2.0826238820717183e-45,0.10565197972655904,0.1210992362836627,,,
no_T4,1,25,0.1,True,0.049121856689453125,61.21805587125173,0.9996165348785503,0.9999895548736559,26214,12877,0.049121856689453125,2.0357226061970954,0.09999847412109375,533652.4668789314,0.9996060937575478,20.34951773254474,6.883876409228153e-48,0.06759926703074397,0.08078456835457462,,,
no_decomp,1,25,0.1,True,0.048999786376953125,61.22886174217207,0.999497934036719,0.9999895807512734,26214,12845,0.048999786376953125,2.0407940833008955,0.09999847412109375,534981.92417283,0.9994875200191427,20.397793417508613,4.499129813566512e-48,0.07981106173822385,0.09487542066224106,,,
fixed_path,1,25,0.1,True,0.049503326416015625,61.184459781852105,0.9996165369158806,0.9999894738906945,26214,12977,0.049503326416015625,2.0200354473298914,0.09999847412109375,529540.172304847,0.9996060148429494,20.192703949679444,1.7563524087986136e-40,0.0747982623700727,0.08497696501179057,,,
fixed_plane,1,25,0.1,True,0.04869842529296875,61.25565442725786,0.9994339009620511,0.999989645159054,26214,12766,0.04869842529296875,2.0534231552561493,0.09999847412109375,538292.559611468,0.9994235519829706,20.522707787170912,4.33030263172936e-48,0.09863717687705179,0.10787196854397839,,,
single_seg,1,25,0.1,True,0.04943084716796875,61.19082307210264,0.9996589483715327,0.999989489202481,26214,12958,0.04943084716796875,2.022997376138293,0.09999847412109375,530316.6241703967,0.9996484411587383,20.223170316338656,1.423468707552893e-34,0.05948366448957987,0.0675869696337687,,,
no_ga,1,25,0.1,True,0.08739471435546875,58.71595193630174,0.9991139729612181,0.9999814165923815,26214,13214,0.05040740966796875,1.9838050552444377,0.09999847412109375,299949.4900043649,0.9990954060190012,11.431988918177435,3.3147638911197765e-49,0.07243536151048477,0.06977448567653748,,,
unconstrained,1,25,0.1,True,0.04894256591796875,61.23393626444644,0.999567205327337,0.9999895929608998,26214,12830,0.04894256591796875,2.0431800467653938,0.09999847412109375,535607.3901792674,0.9995568027923479,20.423056781854815,1.44139232204121e-42,0.07820561146082959,0.08777900817923424,,,
full,1,26,0.1,True,0.048961639404296875,61.2322440981211,0.9998782424133965,0.9999863047411212,26214,12835,0.048961639404296875,2.0423841059602648,0.09999847412109375,535398.7390728476,0.9998645488220194,20.421386231897113,0.9032642235059516,0.062330027850913974,0.07886983033424805,,,
no_T1T2,1,26,0.1,True,0.049388885498046875,61.19451134817912,0.9999087106106276,0.9999861861966959,26214,12947,0.049388885498046875,2.024716150459566,0.09999847412109375,530767.1905460724,0.9998948980683772,20.245342408220953,0.9730429426388606,0.07744889506327712,0.06633114785479319,,,
no_T3,1,26,0.1,True,0.0490570068359375,61.22379314231368,0.9998804648751198,0.9999862785451027,26214,12860,0.0490570068359375,2.0384136858475896,0.09999847412109375,534357.9172628305,0.9998667450604184,20.38173157209318,0.9502030262724044,0.039902463211836756,0.08155121720982295,,,
no_T4,1,26,0.1,True,0.048892974853515625,61.23833898503619,0.9999336439386124,0.9999863241661202,26214,12817,0.048892974853515625,2.045252399157369,0.09999847412109375,536150.6449247093,0.999919969012207,20.451199216410703,0.8953538163072549,0.03895275109200707,0.04142905947170692,,,
no_decomp,1,26,0.1,True,0.048809051513671875,61.245799925963674,0.9998565456510405,0.9999863479553682,26214,12795,0.048809051513671875,2.0487690504103164,0.09999847412109375,537072.513950762,0.999842895564854,20.484784370062766,0.8755385204813299,0.07786081796646416,0.11578545888748736,,,
fixed_path,1,26,0.1,True,0.049396514892578125,61.193840519506324,0.9998740918341918,0.9999861835232724,26214,12949,0.049396514892578125,2.0244034288362034,0.09999847412109375,530685.2124488377,0.9998602770970715,20.24151459412578,0.9523965801544979,0.056250640978258604,0.09496548312098746,,,
fixed_plane,1,26,0.1,True,0.0489654541015625,61.23190574396105,0.999839548346345,0.9999863045303699,26214,12836,0.0489654541015625,2.042224992209411,0.09999847412109375,535357.0283577439,0.9998258550741757,20.41900506018734,0.9685810215722483,0.10792105871457447,0.1269384756483864,,,
single_seg,1,26,0.1,True,0.049285888671875,61.20357769160506,0.9998637747581927,0.999986214655669,26214,12920,0.049285888671875,2.028947368421053,0.09999847412109375,531876.3789473685,0.9998499912917734,20.286739637553456,0.7035250501615534,0.0926002465612654,0.11332727957989923,,,
no_ga,1,26,0.1,True,0.08810806274414062,58.68064708470971,0.9998465099172791,0.9999753557457832,26214,13221,0.050434112548828125,1.9827547084184252,0.09999847412109375,297521.0120794908,0.9998218694457109,11.34767736692975,0.8174950921338332,0.03805189659833126,0.0787043913300201,,,
unconstrained,1,26,0.1,True,0.049289703369140625,61.2032415633731,0.9998746653031231,0.9999862130370447,26214,12921,0.049289703369140625,2.0287903413048527,0.09999847412109375,531835.2152310193,0.9998608800681527,20.285390491802943,0.8348327940082707,0.07183396793364716,0.08893935890293919,,,
full,1,27,0.1,True,0.04912567138671875,61.21771862063467,0.9993764557965304,0.9999880367722797,26214,12878,0.04912567138671875,2.035564528653518,0.09999847412109375,533611.0277993478,0.9993645000284114,20.343019684380174,0.0,0.06921341524385378,0.08722842471683157,,,
no_T1T2,1,27,0.1,True,0.04900360107421875,61.2285236514149,0.999326980455802,0.9999880722719865,26214,12846,0.04900360107421875,2.0406352171882296,0.09999847412109375,534940.2783745913,0.9993150607553826,20.392686228137865,0.0,0.07829367050706376,0.09757854241660648,,,
